 2024-01-22 21:00:45,718 - Key.enter
 2024-01-22 21:00:46,015 - Key.up
 2024-01-22 21:00:54,026 - 'k'
 2024-01-22 21:00:54,172 - 'e'
 2024-01-22 21:00:54,339 - 'y'
 2024-01-22 21:00:54,734 - 'l'
 2024-01-22 21:00:54,935 - 'o'
 2024-01-22 21:00:55,158 - 'g'
 2024-01-22 21:00:55,283 - 'g'
 2024-01-22 21:00:55,459 - 'e'
 2024-01-22 21:00:55,628 - 'r'
 2024-01-22 21:00:56,110 - '.'
 2024-01-22 21:00:56,507 - 'p'
 2024-01-22 21:00:57,707 - 'y'
 2024-01-22 21:00:57,823 - 'w'
 2024-01-22 21:02:34,473 - Key.ctrl_l
 2024-01-22 21:02:34,941 - '\x01'
 2024-01-22 21:02:35,296 - Key.ctrl_l
 2024-01-22 21:02:35,694 - '\x03'
 2024-01-22 21:02:35,886 - '\x03'
 2024-01-22 21:02:36,086 - '\x03'
 2024-01-22 21:02:37,777 - Key.ctrl_l
 2024-01-22 21:02:38,306 - Key.ctrl_l
 2024-01-22 21:02:38,333 - '\x01'
 2024-01-22 21:02:38,727 - '\x03'
 2024-01-22 21:02:38,891 - '\x03'
 2024-01-22 21:02:48,105 - Key.ctrl_l
 2024-01-22 21:02:48,454 - '\x16'
 2024-01-22 21:02:54,582 - Key.shift
 2024-01-22 21:02:54,848 - 'V'
 2024-01-22 21:02:55,078 - 'i'
 2024-01-22 21:02:55,252 - 'r'
 2024-01-22 21:02:55,420 - 'u'
 2024-01-22 21:02:55,555 - 's'
 2024-01-22 21:02:55,964 - '1'
 2024-01-22 21:02:58,118 - '.'
 2024-01-22 21:03:12,071 - 'v'
 2024-01-22 21:03:12,224 - 'b'
 2024-01-22 21:03:12,371 - 's'
 2024-01-22 21:03:16,066 - Key.enter
 2024-01-22 21:03:16,210 - Key.enter
 2024-01-22 21:03:16,671 - Key.enter
 2024-01-22 21:05:40,735 - 'd'
 2024-01-22 21:05:40,984 - 'i'
 2024-01-22 21:05:41,068 - 's'
 2024-01-22 21:05:41,648 - 't'
 2024-01-22 21:05:41,792 - 'i'
 2024-01-22 21:05:42,370 - Key.backspace
 2024-01-22 21:05:42,552 - Key.backspace
 2024-01-22 21:05:43,335 - Key.backspace
 2024-01-22 21:05:43,533 - 'c'
 2024-01-22 21:05:43,864 - 't'
 2024-01-22 21:05:43,976 - 'i'
 2024-01-22 21:05:44,204 - 'i'
 2024-01-22 21:05:44,224 - 'o'
 2024-01-22 21:05:44,422 - 'n'
 2024-01-22 21:05:44,567 - 'a'
 2024-01-22 21:05:44,727 - 'r'
 2024-01-22 21:05:44,916 - 'y'
 2024-01-22 21:05:45,086 - Key.space
 2024-01-22 21:05:45,285 - 'a'
 2024-01-22 21:05:45,783 - 't'
 2024-01-22 21:05:45,974 - 't'
 2024-01-22 21:05:46,138 - 'a'
 2024-01-22 21:05:46,408 - 'c'
 2024-01-22 21:05:46,530 - 'k'
 2024-01-22 21:05:46,747 - Key.space
 2024-01-22 21:05:47,078 - 'p'
 2024-01-22 21:05:47,411 - 'y'
 2024-01-22 21:05:47,530 - 't'
 2024-01-22 21:05:48,066 - 'h'
 2024-01-22 21:05:48,211 - 'o'
 2024-01-22 21:05:48,754 - 'n'
 2024-01-22 21:05:48,949 - Key.space
 2024-01-22 21:05:49,310 - 'c'
 2024-01-22 21:05:49,460 - 'o'
 2024-01-22 21:05:49,602 - 'd'
 2024-01-22 21:05:49,745 - 'e'
 2024-01-22 21:05:49,913 - Key.enter
 2024-01-22 21:13:24,053 - 'h'
 2024-01-22 21:13:24,219 - 't'
 2024-01-22 21:13:24,607 - 'm'
 2024-01-22 21:13:24,766 - 'k'
 2024-01-22 21:13:25,389 - Key.backspace
 2024-01-22 21:13:25,553 - Key.backspace
 2024-01-22 21:13:25,707 - Key.backspace
 2024-01-22 21:13:25,838 - Key.backspace
 2024-01-22 21:13:25,978 - Key.backspace
 2024-01-22 21:13:26,104 - Key.backspace
 2024-01-22 21:13:26,276 - Key.backspace
 2024-01-22 21:13:26,989 - 'h'
 2024-01-22 21:13:27,268 - 't'
 2024-01-22 21:13:27,690 - Key.backspace
 2024-01-22 21:13:27,804 - 'r'
 2024-01-22 21:13:28,649 - Key.backspace
 2024-01-22 21:13:28,809 - Key.backspace
 2024-01-22 21:13:29,454 - 'r'
 2024-01-22 21:13:29,585 - 'i'
 2024-01-22 21:13:29,748 - 't'
 2024-01-22 21:13:31,722 - Key.down
 2024-01-22 21:13:31,946 - Key.down
 2024-01-22 21:13:32,117 - Key.down
 2024-01-22 21:13:32,266 - Key.down
 2024-01-22 21:13:32,414 - Key.down
 2024-01-22 21:13:32,568 - Key.down
 2024-01-22 21:13:32,907 - Key.enter
 2024-01-22 21:13:59,199 - 'l'
 2024-01-22 21:13:59,294 - 'a'
 2024-01-22 21:13:59,411 - 'r'
 2024-01-22 21:13:59,698 - Key.backspace
 2024-01-22 21:13:59,873 - Key.backspace
 2024-01-22 21:14:00,029 - Key.backspace
 2024-01-22 21:14:00,159 - Key.backspace
 2024-01-22 21:14:01,569 - 'e'
 2024-01-22 21:14:01,757 - 'h'
 2024-01-22 21:14:19,937 - 't'
 2024-01-22 21:14:20,071 - 'e'
 2024-01-22 21:14:20,350 - 'a'
 2024-01-22 21:14:20,516 - 'm'
 2024-01-22 21:14:20,636 - 's'
 2024-01-22 21:14:21,042 - Key.enter
 2024-01-22 21:15:53,401 - 'p'
 2024-01-22 21:15:54,184 - 'd'
 2024-01-22 21:15:54,375 - 'f'
 2024-01-22 21:15:54,621 - Key.space
 2024-01-22 21:15:55,837 - Key.right
 2024-01-22 21:15:56,131 - Key.enter
 2024-01-22 21:17:16,580 - Key.backspace
 2024-01-22 21:17:17,096 - Key.backspace
 2024-01-22 21:17:17,127 - Key.backspace
 2024-01-22 21:17:17,158 - Key.backspace
 2024-01-22 21:17:17,205 - Key.backspace
 2024-01-22 21:17:17,237 - Key.backspace
 2024-01-22 21:17:17,268 - Key.backspace
 2024-01-22 21:17:17,299 - Key.backspace
 2024-01-22 21:17:17,330 - Key.backspace
 2024-01-22 21:17:17,361 - Key.backspace
 2024-01-22 21:17:17,393 - Key.backspace
 2024-01-22 21:17:17,440 - Key.backspace
 2024-01-22 21:17:17,471 - Key.backspace
 2024-01-22 21:17:17,502 - Key.backspace
 2024-01-22 21:17:17,534 - Key.backspace
 2024-01-22 21:17:17,565 - Key.backspace
 2024-01-22 21:17:17,596 - Key.backspace
 2024-01-22 21:17:17,628 - Key.backspace
 2024-01-22 21:17:17,674 - Key.backspace
 2024-01-22 21:17:17,706 - Key.backspace
 2024-01-22 21:17:17,737 - Key.backspace
 2024-01-22 21:17:17,768 - Key.backspace
 2024-01-22 21:17:17,799 - Key.backspace
 2024-01-22 21:17:17,830 - Key.backspace
 2024-01-22 21:17:17,877 - Key.backspace
 2024-01-22 21:17:17,909 - Key.backspace
 2024-01-22 21:17:17,940 - Key.backspace
 2024-01-22 21:17:17,971 - Key.backspace
 2024-01-22 21:17:18,003 - Key.backspace
 2024-01-22 21:17:18,034 - Key.backspace
 2024-01-22 21:17:18,065 - Key.backspace
 2024-01-22 21:17:18,456 - Key.backspace
 2024-01-22 21:17:18,987 - Key.backspace
 2024-01-22 21:17:19,018 - Key.backspace
 2024-01-22 21:17:19,050 - Key.backspace
 2024-01-22 21:17:19,081 - Key.backspace
 2024-01-22 21:17:19,112 - Key.backspace
 2024-01-22 21:17:19,159 - Key.backspace
 2024-01-22 21:17:19,441 - Key.backspace
 2024-01-22 21:18:36,598 - Key.backspace
 2024-01-22 21:18:37,114 - Key.backspace
 2024-01-22 21:18:37,146 - Key.backspace
 2024-01-22 21:18:37,177 - Key.backspace
 2024-01-22 21:18:37,224 - Key.backspace
 2024-01-22 21:18:37,255 - Key.backspace
 2024-01-22 21:18:37,286 - Key.backspace
 2024-01-22 21:18:37,317 - Key.backspace
 2024-01-22 21:18:37,348 - Key.backspace
 2024-01-22 21:18:37,380 - Key.backspace
 2024-01-22 21:18:37,411 - Key.backspace
 2024-01-22 21:18:37,458 - Key.backspace
 2024-01-22 21:18:37,489 - Key.backspace
 2024-01-22 21:18:37,520 - Key.backspace
 2024-01-22 21:18:37,552 - Key.backspace
 2024-01-22 21:18:37,583 - Key.backspace
 2024-01-22 21:18:37,614 - Key.backspace
 2024-01-22 21:18:37,661 - Key.backspace
 2024-01-22 21:18:37,692 - Key.backspace
 2024-01-22 21:18:37,724 - Key.backspace
 2024-01-22 21:18:37,755 - Key.backspace
 2024-01-22 21:18:37,786 - Key.backspace
 2024-01-22 21:18:37,817 - Key.backspace
 2024-01-22 21:18:37,849 - Key.backspace
 2024-01-22 21:18:37,895 - Key.backspace
 2024-01-22 21:18:37,927 - Key.backspace
 2024-01-22 21:18:37,958 - Key.backspace
 2024-01-22 21:18:37,996 - Key.backspace
 2024-01-22 21:18:38,027 - Key.backspace
 2024-01-22 21:18:38,058 - Key.backspace
 2024-01-22 21:18:38,089 - Key.backspace
 2024-01-22 21:18:38,120 - Key.backspace
 2024-01-22 21:18:38,152 - Key.backspace
 2024-01-22 21:18:38,594 - Key.backspace
 2024-01-22 21:18:39,126 - Key.backspace
 2024-01-22 21:18:39,157 - Key.backspace
 2024-01-22 21:18:39,188 - Key.backspace
 2024-01-22 21:18:39,219 - Key.backspace
 2024-01-22 21:18:39,407 - Key.backspace
 2024-01-22 21:18:39,632 - Key.backspace
 2024-01-22 21:18:39,979 - Key.backspace
 2024-01-22 21:18:59,942 - Key.ctrl_l
 2024-01-22 21:19:00,458 - Key.ctrl_l
 2024-01-22 21:19:00,489 - Key.ctrl_l
 2024-01-22 21:19:00,520 - Key.ctrl_l
 2024-01-22 21:19:00,567 - Key.ctrl_l
 2024-01-22 21:19:00,599 - Key.ctrl_l
 2024-01-22 21:19:00,630 - Key.ctrl_l
 2024-01-22 21:19:00,661 - Key.ctrl_l
 2024-01-22 21:19:00,692 - Key.ctrl_l
 2024-01-22 21:19:27,867 - Key.ctrl_l
 2024-01-22 21:19:28,387 - Key.ctrl_l
 2024-01-22 21:19:28,418 - Key.ctrl_l
 2024-01-22 21:19:28,450 - Key.ctrl_l
 2024-01-22 21:19:28,497 - Key.ctrl_l
 2024-01-22 21:19:28,528 - Key.ctrl_l
 2024-01-22 21:19:28,559 - Key.ctrl_l
 2024-01-22 21:19:28,590 - Key.ctrl_l
 2024-01-22 21:19:28,622 - Key.ctrl_l
 2024-01-22 21:19:28,653 - Key.ctrl_l
 2024-01-22 21:19:28,699 - Key.ctrl_l
 2024-01-22 21:19:28,731 - Key.ctrl_l
 2024-01-22 21:19:28,762 - Key.ctrl_l
 2024-01-22 21:19:28,793 - Key.ctrl_l
 2024-01-22 21:19:28,825 - Key.ctrl_l
 2024-01-22 21:19:28,856 - Key.ctrl_l
 2024-01-22 21:19:28,887 - Key.ctrl_l
 2024-01-22 21:19:28,934 - Key.ctrl_l
 2024-01-22 21:19:28,965 - Key.ctrl_l
 2024-01-22 21:19:28,997 - Key.ctrl_l
 2024-01-22 21:19:29,028 - Key.ctrl_l
 2024-01-22 21:19:29,059 - Key.ctrl_l
 2024-01-22 21:19:29,091 - Key.ctrl_l
 2024-01-22 21:19:29,122 - Key.ctrl_l
 2024-01-22 21:19:29,153 - Key.ctrl_l
 2024-01-22 21:19:29,200 - Key.ctrl_l
 2024-01-22 21:19:29,231 - Key.ctrl_l
 2024-01-22 21:19:29,262 - Key.ctrl_l
 2024-01-22 21:19:29,294 - Key.ctrl_l
 2024-01-22 21:19:29,325 - Key.ctrl_l
 2024-01-22 21:19:29,356 - Key.ctrl_l
 2024-01-22 21:19:29,390 - Key.ctrl_l
 2024-01-22 21:19:29,437 - Key.ctrl_l
 2024-01-22 21:19:29,468 - Key.ctrl_l
 2024-01-22 21:19:29,500 - Key.ctrl_l
 2024-01-22 21:19:29,531 - Key.ctrl_l
 2024-01-22 21:19:29,562 - Key.ctrl_l
 2024-01-22 21:19:29,594 - Key.ctrl_l
 2024-01-22 21:19:29,625 - Key.ctrl_l
 2024-01-22 21:19:29,671 - Key.ctrl_l
 2024-01-22 21:19:29,703 - Key.ctrl_l
 2024-01-22 21:19:29,734 - Key.ctrl_l
 2024-01-22 21:19:29,772 - Key.ctrl_l
 2024-01-22 21:19:29,798 - Key.ctrl_l
 2024-01-22 21:19:29,829 - Key.ctrl_l
 2024-01-22 21:19:29,860 - Key.ctrl_l
 2024-01-22 21:19:29,907 - Key.ctrl_l
 2024-01-22 21:19:29,938 - Key.ctrl_l
 2024-01-22 21:19:29,969 - Key.ctrl_l
 2024-01-22 21:19:30,001 - Key.ctrl_l
 2024-01-22 21:19:30,032 - Key.ctrl_l
 2024-01-22 21:19:30,063 - Key.ctrl_l
 2024-01-22 21:19:30,095 - Key.ctrl_l
 2024-01-22 21:19:30,141 - Key.ctrl_l
 2024-01-22 21:19:30,173 - Key.ctrl_l
 2024-01-22 21:19:30,204 - Key.ctrl_l
 2024-01-22 21:19:30,235 - Key.ctrl_l
 2024-01-22 21:19:30,267 - Key.ctrl_l
 2024-01-22 21:19:30,298 - Key.ctrl_l
 2024-01-22 21:19:30,329 - Key.ctrl_l
 2024-01-22 21:19:30,376 - Key.ctrl_l
 2024-01-22 21:19:30,407 - Key.ctrl_l
 2024-01-22 21:19:30,438 - Key.ctrl_l
 2024-01-22 21:19:30,469 - Key.ctrl_l
 2024-01-22 21:19:30,501 - Key.ctrl_l
 2024-01-22 21:19:30,532 - Key.ctrl_l
 2024-01-22 21:19:30,563 - Key.ctrl_l
 2024-01-22 21:19:30,610 - Key.ctrl_l
 2024-01-22 21:19:30,642 - Key.ctrl_l
 2024-01-22 21:19:30,673 - Key.ctrl_l
